version,date,type,action,is_experimental,is_breaking,is_security_fix,setting_name,default_enabled,pull_request,author,description
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112131,Groene AI,"Fixes `serialize_string_in_memory_with_zero_byte` being dropped from the serialized query plan. With `serialize_query_plan = 1`, a cluster running with the setting disabled could diverge on the in-memory string representation between the initiator and the node executing the deserialized plan, because the setting was read on deserialization but never written on serialization and therefore always resolved to its default on the executing node. [#112131](https://github.com/ClickHouse/ClickHouse/pull/112131) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112152,Alexey Milovidov,"Fixed a stack frame being displayed as `?` instead of its function name in fatal log messages and in the `trace_full` column of `system.crash_log`. It affected frames of ordinary functions that have code attributed to a libc++ `__functional` header, which is common in release builds. [#112152](https://github.com/ClickHouse/ClickHouse/pull/112152) ([Alexey Milovidov](https://github.com/alexey-milovidov))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112156,Groene AI,"Fixes silently missing rows when a query filters on `intDiv(constant, key)` or `divide(constant, key)`. Primary-key and partition analysis reports the wrong direction of monotonicity for a constant divided by a key column, so matching granules are pruned away and the query returns fewer rows with no error. Also fixes `intDiv` with an unsigned constant dividend whose high bit is set, stops claiming monotonicity when a `Decimal` operand makes the division compute in the decimal's native width, and stops key analysis from raising `Cannot compare DB::IPv4 with long` for a valid query that divides an `IPv4`/`IPv6` constant by a key column. [#112156](https://github.com/ClickHouse/ClickHouse/pull/112156) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112164,Nikolay Degterinsky,Fixed `DROP TABLE ... SYNC` hanging forever when a query over `system.replicas` had been killed before its status requests were processed. [#112164](https://github.com/ClickHouse/ClickHouse/pull/112164) ([Nikolay Degterinsky](https://github.com/evillique)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112182,Nikolai Ovchinnikov,Fixed a server abort (`SIGABRT`) when a `BUFFERED_V1` WebAssembly UDF returns an empty result buffer; the query now fails with a catchable `WASM_ERROR` and the server stays up. [#112182](https://github.com/ClickHouse/ClickHouse/pull/112182) ([Nikolai Ovchinnikov](https://github.com/kolsha)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112327,Groene AI,"Fixed a use-after-free when a `JOIN` with `join_algorithm = 'direct'` onto a dictionary was given a join key that is stored with sparse serialization. `getColumnVectorData` returned a reference to a temporary column, so the dictionary lookup read freed memory: release builds could return wrong results and debug or sanitizer builds aborted. [#112327](https://github.com/ClickHouse/ClickHouse/pull/112327) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112329,Yarik Briukhovetskyi,Fixes cases where row policy was not used for MergeTree Projections during query execution. [#112329](https://github.com/ClickHouse/ClickHouse/pull/112329) ([Yarik Briukhovetskyi](https://github.com/yariks5s)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112359,Groene AI,"Fixed data corruption when inserting into an Iceberg table reached through a `MATERIALIZED VIEW`. The data file was written against the target's `CREATE`-time column types instead of its live Iceberg schema, so a `DateTime` value was stored as a bare Avro `int` and read back as microseconds, and with `DateTime64(0)` or `DateTime64(9)` the file could not be read back at all. As a consequence, `INSERT INTO <materialized view>` against a target whose Iceberg schema is wider than the view's declared columns now raises `TYPE_MISMATCH` instead of writing a corrupt row. [#112359](https://github.com/ClickHouse/ClickHouse/pull/112359) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,max_memory_usage_soft_limit,,112386,Shaohua Wang,"Keeper no longer refuses a `Set` request with empty data when it is over `max_memory_usage_soft_limit`. Such a request cannot increase the amount of stored data, and refusing it prevented clients from re-establishing their session, which could keep tables read-only for the whole duration of a Keeper memory event. [#112386](https://github.com/ClickHouse/ClickHouse/pull/112386) ([Shaohua Wang](https://github.com/tiandiwonder))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,nuraft_snapshot_sync_ctx_timeout_ms,,112405,Shaohua Wang,"Fixed a Keeper follower dropping out of quorum for a long time, causing mass `Session expired` errors, after it successfully installed a large snapshot: the leader discarded the follower's acknowledgement whenever applying the snapshot took longer than the snapshot-install timeout, and then walked that follower's log index backwards one entry per round trip. Also added the Keeper setting `nuraft_snapshot_sync_ctx_timeout_ms` to control that timeout, which previously could only be changed through `raft_limits_response_limit` and therefore not without also slowing down dead-peer detection. [#112405](https://github.com/ClickHouse/ClickHouse/pull/112405) ([Shaohua Wang](https://github.com/tiandiwonder))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112466,Miсhael Stetsyuk,Fix data races in profile events and memory tracker. [#112466](https://github.com/ClickHouse/ClickHouse/pull/112466) ([Miсhael Stetsyuk](https://github.com/mstetsyuk)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),,0,0,0,,,112479,Kseniia Sumarokova,Security related bugfix. [#112479](https://github.com/ClickHouse/ClickHouse/pull/112479) ([Kseniia Sumarokova](https://github.com/kssenii)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112213,Groene AI,"Fixes reading a stale secondary (skip) index after an `ALTER TABLE ... MODIFY COLUMN` type change whose mutation never ran, for example because `KILL MUTATION` removed it: the granules on disk were written with the old type but decoded with the new one, raising `LOGICAL_ERROR`, requesting multi-exabyte allocations, or silently returning a wrong result. Also fixes a wrong result from an index over an expression whose meaning changes while every stored byte stays identical, so no mutation is created at all: a `MODIFY COLUMN` altering only a `DateTime` timezone, or only a custom type name such as `UInt8` to `Bool`. Such an index is now skipped for the affected part. Closes [#112213](https://github.com/ClickHouse/ClickHouse/issues/112213). [#112484](https://github.com/ClickHouse/ClickHouse/pull/112484) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112498,Shaohua Wang,Fixed a crash when reading a Parquet file with inconsistent bloom filter metadata. Such files could also silently return fewer rows than they should. [#112498](https://github.com/ClickHouse/ClickHouse/pull/112498) ([Shaohua Wang](https://github.com/tiandiwonder)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,109678,Kseniia Sumarokova,Fix AsynchronousBoundedReadBuffer's readBigAt data race. Closes [#109678](https://github.com/ClickHouse/ClickHouse/issues/109678). [#112573](https://github.com/ClickHouse/ClickHouse/pull/112573) ([Kseniia Sumarokova](https://github.com/kssenii)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112690,Groene AI,"Fixes a column alias list such as `(SELECT 1) AS t(x)` or `WITH t(x) AS (SELECT 1)` not being visible inside the `view` table function, where a reference to `t.x` failed with `UNKNOWN_IDENTIFIER` although the same construct works outside `view`. [#112690](https://github.com/ClickHouse/ClickHouse/pull/112690) ([Groene AI](https://github.com/groeneai))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112794,Nikita Taranov,Fixed the logical error `SortingAggregatedTransform already got bucket with number N` that could occur in multi-layer distributed `GROUP BY` queries using two-level aggregation. [#112794](https://github.com/ClickHouse/ClickHouse/pull/112794) ([Nikita Taranov](https://github.com/nickitat)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112828,Groene AI,Fixes a `NATS` table with `nats_stream` set silently consuming nothing after the NATS server is restarted. The `JetStream` subscription is now re-established automatically instead of requiring `DETACH TABLE` and `ATTACH TABLE`. [#112828](https://github.com/ClickHouse/ClickHouse/pull/112828) ([Groene AI](https://github.com/groeneai)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112871,Arsen Muk,"Fixed a transient Azure Blob Storage error on the read or merge path — an RBAC permission-propagation `403 Forbidden`, a credential authentication failure, or a connect timeout surfaced as `408` — being misclassified as non-retryable and reported as `POTENTIALLY_BROKEN_DATA_PART` (Code 740), raising a false critical alert for a healthy part. These transient failures are now treated as retryable, and a genuinely persistent one surfaces as a plain Azure error instead of a phantom broken data part. [#112871](https://github.com/ClickHouse/ClickHouse/pull/112871) ([Arsen Muk](https://github.com/arsenmuk))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112873,Arsen Muk,"Fixed Azure batch object deletion recording no `system.blob_storage_log` Delete events when the batch request itself failed, leaving the whole batch unlogged. A Delete event is now recorded for each object on a batch-level failure. [#112873](https://github.com/ClickHouse/ClickHouse/pull/112873) ([Arsen Muk](https://github.com/arsenmuk))."
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112878,Alexey Milovidov,Fix the per-part minmax index over `_block_number` and `_block_offset` being lost after a table reload when the part was produced by a mutation that does not rewrite the whole part. [#112878](https://github.com/ClickHouse/ClickHouse/pull/112878) ([Alexey Milovidov](https://github.com/alexey-milovidov)).
26.8,2026-08-27,Bug Fix (user-visible misbehavior in an official stable release),Fixed,0,0,0,,,112889,Groene AI,"Fixes a logical error and wrong results when a non equi `JOIN ON` condition that is evaluated during the join contains `arrayJoin`. A `hash`, `parallel_hash` or `grace_hash` join now rejects such a condition with `INVALID_JOIN_ON_EXPRESSION`. Where the expansion depends on one side only, move it into an `ARRAY JOIN` in a subquery before the join; a condition whose `arrayJoin` argument reads columns from both sides has to be restructured. [#112889](https://github.com/ClickHouse/ClickHouse/pull/112889) ([Groene AI](https://github.com/groeneai))."
